Ward_No,WardName,AC_No,AC_Name,ward_area_km2,TotalPop,SC_Pop,Population_Density_per_km2,SC_Share,LST_mean_2015,LST_mean_2019,LST_mean_2022,LST_p90_2015,LST_p90_2019,LST_p90_2022,LST_change_2015_2019,LST_change_2019_2022,LST_change_2015_2022,NDVI_mean_2015,NDVI_mean_2019,NDVI_mean_2022,NDVI_p90_2015,NDVI_p90_2019,NDVI_p90_2022,NDVI_change_2015_2022,nearest_hospital_dist_km,hospitals_within_2km,hospitals_within_5km,hospital_beds_within_5km,nearest_cooling_center_dist_km,cooling_centers_within_1km,cooling_centers_within_2km,SEC_Total_Population,SEC_SC_Population,Population_Mapping_Coverage,N_PCA_Units,N_Direct_PCA_Units,N_Candidate_Split_Units,N_Manual_Review_Units,Mapping_Status,Provenance,NDVI_2022_mean,NDVI_2022_median,NDVI_2022_p10,NDVI_2022_p90,valid_ndvi_area_km2,NDVI_pct_valid,LST_2015_mean,LST_2015_median,LST_2015_p90,valid_lst_area_2015_km2,LST_2015_pct_valid,LST_2019_mean,LST_2019_median,LST_2019_p90,valid_lst_area_2019_km2,LST_2019_pct_valid,LST_2022_mean,LST_2022_median,LST_2022_p90,valid_lst_area_2022_km2,LST_2022_pct_valid,cooling_centers_temples_1km,cooling_centers_schools_1km,cooling_centers_govt_bldg_1km,LST_diff_2015_2022,NDVI_diff_2015_2022
231,GHONDA,66,GHONDA,0.6608777938525032,65273.0,10837.53027355253,98767.12549153654,0.1660338926286907,46.98417118607622,49.37686155875428,40.54195185242575,47.74305114402278,50.085984846674606,41.09417689999998,2.392690372678061,-8.834909706328531,-6.4422193336504705,0.0952154715948412,0.1080646811969223,0.1044223091797825,0.1080592402874337,0.1245399956805475,0.1240104460104764,0.0092068375849413,4.98,0,0,0,5.42,0,0,65273,10923,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1044223091797825,0.096615427938713,0.0869482028180566,0.1240104460104764,0.6598386226914352,99.84275895320825,46.98417118607622,46.96101802171306,47.74305114402278,0.6598327716337317,99.8418736068162,49.37686155875428,49.338962948381166,50.085984846674606,0.6598327716337317,99.8418736068162,40.54195185242575,40.575458083224405,41.09417689999998,0.6598327716337317,99.8418736068162,0,0,0,-6.442219333650471,0.0092068375849413
232,YAMUNA VIHAR,66,GHONDA,1.3724313189623345,53966.0,3848.285128334172,39321.45766011994,0.0713094379486004,46.458530264206296,49.32266204557807,40.02018376272809,47.3554442332453,50.545402340196965,41.0749149077477,2.864131781371775,-9.302478282849982,-6.4383465014782075,0.1565907117842897,0.1805939494863802,0.1837392643495026,0.2454475592870344,0.2916013620886355,0.3211459730042693,0.027148552565212897,4.56,0,0,0,6.41,0,0,48198,3421,1.119673015477821,4,3,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1837392643495026,0.1593844248265116,0.0928117829038103,0.3211459730042693,1.370272278651817,99.84268500137772,46.458530264206296,46.51684448449403,47.3554442332453,1.370286359663423,99.84371099163394,49.32266204557807,49.20251967077593,50.545402340196965,1.370286359663423,99.84371099163394,40.02018376272809,39.9840629916576,41.0749149077477,1.370286359663423,99.84371099163394,0,0,0,-6.438346501478208,0.0271485525652128
233,SUBHASH MOHALLA,67,BABARPUR,0.6698011875996233,57209.0,2266.175380664098,85411.91186151933,0.0396122180192644,47.021382860408856,49.50387793235664,40.41384281072981,47.9191359491652,50.32035106056382,41.22669938000002,2.482495071947781,-9.090035121626826,-6.607540049679045,0.1111805710899858,0.1264741771108454,0.1248640128447336,0.1692627752244411,0.1948394041555863,0.2035684415666034,0.013683441754747797,4.32,0,0,0,5.89,0,0,57209,2236,1.0,2,1,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1248640128447336,0.1004046639163744,0.0871970164324263,0.2035684415666034,0.668706339081648,99.83654126952224,47.021382860408856,47.10971600417312,47.9191359491652,0.6685949484224207,99.8199108631734,49.50387793235664,49.50628951761042,50.32035106056382,0.6685949484224207,99.8199108631734,40.41384281072981,40.46187826147494,41.22669938000002,0.6685949484224207,99.8199108631734,0,0,0,-6.607540049679045,0.0136834417547477
234,KABIR NAGAR,67,BABARPUR,0.6641290385065775,47103.0,2691.752651463065,70924.46989807914,0.057146097944145,46.97978873745026,49.606368217884686,40.96202556619223,47.78836907000001,50.61395224590484,41.64253903374544,2.6265794804344296,-8.644342651692455,-6.017763171258025,0.1096180640096838,0.1212749308783716,0.1174548352333679,0.1490126066225623,0.1796047020737579,0.17715397677181,0.007836771223684105,3.17,0,0,0,5.09,0,0,54811,4070,0.8593712940833045,3,0,3,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1174548352333679,0.0965630383811115,0.0832065593322742,0.17715397677181,0.6631006873982747,99.84515793638307,46.97978873745026,46.96104780568966,47.78836907000001,0.6630418874483,99.8363042428137,49.606368217884686,49.61087985979582,50.61395224590484,0.6630418874483,99.8363042428137,40.96202556619223,40.98834523348507,41.64253903374544,0.6630418874483,99.8363042428137,0,0,0,-6.017763171258025,0.0078367712236841
235,GORAKH PARK,67,BABARPUR,0.7232317106643364,63880.0,3388.680406852248,88325.77313475645,0.0530475955988141,46.83545431234262,50.71691759171201,40.41358198011081,47.7655603596154,54.789499436000014,41.16400933062364,3.881463279369392,-10.3033356116012,-6.421872332231807,0.1316710451829268,0.1486167236700185,0.1613087581788419,0.2084779673277323,0.2446253524166274,0.2880475821133043,0.02963771299591511,2.97,0,0,0,4.14,0,0,63353,3295,1.008318469527884,3,2,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1613087581788419,0.1217893728525369,0.0849345769290821,0.2880475821133043,0.7220797584238083,99.84072155250632,46.83545431234262,46.85876645220517,47.7655603596154,0.722020750623995,99.83256264590096,50.71691759171201,49.8434666667479,54.789499436000014,0.722020750623995,99.83256264590096,40.41358198011081,40.55333805158694,41.16400933062364,0.722020750623995,99.83256264590096,0,0,0,-6.421872332231807,0.0296377129959151
236,KARDAM PURI,67,BABARPUR,1.442839090113728,64940.0,4436.566941684686,45008.48392933496,0.0683179387386,46.95520956488926,50.05208893932223,40.44260616518577,48.0441611171785,53.47766336000001,41.42189140713945,3.096879374432973,-9.60948277413646,-6.512603399703487,0.1509651953156248,0.1704505124354984,0.1881906180138174,0.2723633017421796,0.3102220435113203,0.3803934239314251,0.037225422698192595,2.6,0,0,0,4.93,0,0,64940,4648,1.0,4,0,4,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1881906180138174,0.1271524203723565,0.0839592879422363,0.3803934239314251,1.440600939237466,99.84487869149112,46.95520956488926,47.23396649415013,48.0441611171785,1.4405909071911378,99.8441833924521,50.05208893932223,50.03284693467224,53.47766336000001,1.4405909071911378,99.8441833924521,40.44260616518577,40.73632554436907,41.42189140713945,1.4405909071911378,99.8441833924521,0,0,0,-6.512603399703487,0.0372254226981925
237,HARSH VIHAR,68,GOKALPUR,2.6799280710551674,78698.0,31746.0,29365.713524174647,0.4033901750997484,47.22762436809219,55.26594470159052,41.05890338723403,49.04495133159163,57.8426991059692,42.71627153428573,8.038320333498334,-14.207041314356488,-6.168720980858154,0.1643578372263596,0.1614170412737521,0.1786267785048958,0.2434450084130908,0.2558695016338458,0.317906327080052,0.014268941278536201,2.53,0,0,0,6.42,0,0,78698,31746,1.0,2,2,0,0,DIRECT_ONLY,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1786267785048958,0.146470186798041,0.0918861778153215,0.317906327080052,2.6759274704522835,99.85071985154778,47.22762436809219,47.01198923568489,49.04495133159163,2.676163334962852,99.85952100233672,55.26594470159052,54.84293870445679,57.8426991059692,2.676163334962852,99.85952100233672,41.05890338723403,40.97261048836734,42.71627153428573,2.676163334962852,99.85952100233672,0,0,0,-6.168720980858154,0.0142689412785362
238,SABOLI,68,GOKALPUR,1.705525100174666,71019.0,22218.0,41640.54811783585,0.3128458581506358,48.16343694039176,55.95975593345448,41.91729049859583,50.79451766000002,59.72915822191746,45.05794076000003,7.796318993062719,-14.042465434858649,-6.246146441795929,0.1286864141428935,0.1215152968118362,0.1239816193549526,0.1965687289802939,0.1964426672082682,0.2157488559651195,-0.004704794787940905,2.63,0,0,0,6.4,0,0,71019,22218,1.0,2,2,0,0,DIRECT_ONLY,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1239816193549526,0.100584849836051,0.0751064302682944,0.2157488559651195,1.702948779237035,99.8489426548242,48.16343694039176,47.57818364332416,50.79451766000002,1.702916314228133,99.84703913496988,55.95975593345448,55.15221230069554,59.72915822191746,1.702916314228133,99.84703913496988,41.91729049859583,41.26567361587342,45.05794076000003,1.702916314228133,99.84703913496988,0,0,0,-6.246146441795929,-0.0047047947879409
239,GOKAL PURI,68,GOKALPUR,1.5649532975813083,73943.0,33863.99782435274,47249.33332789008,0.4579743562521502,47.06203637825827,50.58284432836873,40.52564965087414,48.51694139562502,54.15804419149646,42.10655169875002,3.520807950110459,-10.057194677494586,-6.5363867273841265,0.161461584915734,0.178920609009027,0.1827211716790723,0.2786553097557586,0.3194220357930382,0.3481647936860135,0.02125958676333828,3.42,0,0,0,6.26,0,0,73943,33590,1.0,3,2,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1827211716790723,0.139560970354639,0.0889264077404738,0.3481647936860135,1.5625943892003684,99.84926653181373,47.06203637825827,47.17645984191703,48.51694139562502,1.562594535424087,99.84927587546116,50.58284432836873,50.22101573391789,54.15804419149646,1.562594535424087,99.84927587546116,40.52564965087414,40.57958809586209,42.10655169875002,1.562594535424087,99.84927587546116,0,0,0,-6.536386727384127,0.0212595867633382
240,JOHARIPUR,68,GOKALPUR,1.3077288175240245,71269.0,21137.00217564726,54498.301975891656,0.2965805915004737,48.357094758582114,51.53414185522056,41.2446342749509,49.79850663200001,53.57469847442896,42.73140848000003,3.1770470966384465,-10.289507580269664,-7.112460483631217,0.1131256693533435,0.1157553982891489,0.1125200149337432,0.1491083660398757,0.1518128344723744,0.1534856316632716,-0.00060565441960031,4.45,0,0,0,7.49,0,0,71269,21411,1.0,3,2,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1125200149337432,0.1005681939934989,0.0810368644613027,0.1534856316632716,1.3057310447435566,99.84723340545098,48.357094758582114,48.20164430964289,49.79850663200001,1.305777465365541,99.85078311861491,51.53414185522056,51.20316542238199,53.57469847442896,1.305777465365541,99.85078311861491,41.2446342749509,40.95444991645957,42.73140848000003,1.305777465365541,99.85078311861491,0,0,0,-7.112460483631217,-0.0006056544196003
241,KARAWAL NAGAR-EAST,69,MUSTAFABAD,1.2194028442721798,65473.99999999999,15035.99658006913,53693.49457199208,0.2296483578224812,47.52006436272944,50.59151557486473,40.30936711546925,48.04727433779469,50.949614486570304,40.78820891648533,3.071451212135287,-10.28214845939548,-7.2106972472601925,0.1166839071166076,0.1186301675106548,0.1164150088179631,0.1450829752696813,0.146972624047059,0.1495706220128543,-0.00026889829864450154,5.56,0,0,0,8.63,0,0,65474,14352,1.0,1,0,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1164150088179631,0.1102606849951299,0.0889658582693734,0.1495706220128543,1.217469782450357,99.84147471601344,47.52006436272944,47.61206895790174,48.04727433779469,1.217740424484432,99.86366935294954,50.59151557486473,50.609793083553775,50.949614486570304,1.217740424484432,99.86366935294954,40.30936711546925,40.31991187476812,40.78820891648533,1.217740424484432,99.86366935294954,0,0,0,-7.210697247260192,-0.0002688982986445
242,DAYALPUR,69,MUSTAFABAD,1.1956193635336303,54188.0,9445.95589010878,45322.11642997182,0.1743182234094039,47.88872465106067,51.08593224216457,40.529466253413744,48.493817096426845,51.862273434394105,41.03948858000002,3.197207591103897,-10.556465988750825,-7.359258397646926,0.1164796598026381,0.1226930891427514,0.1193240083433569,0.1529350760973706,0.1592214942711968,0.1592114836777644,0.0028443485407187996,5.95,0,0,0,8.73,0,0,54188,11316,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1193240083433569,0.108500841888633,0.0869881946564245,0.1592114836777644,1.19356207346024,99.82793101750124,47.88872465106067,47.91459479576925,48.493817096426845,1.1935482123334098,99.82677169144372,51.08593224216457,51.07330112957594,51.862273434394105,1.1935482123334098,99.82677169144372,40.529466253413744,40.50797615865476,41.03948858000002,1.1935482123334098,99.82677169144372,0,0,0,-7.359258397646926,0.0028443485407187
243,MUSTAFABAD,69,MUSTAFABAD,0.4455455250526551,55586.0,2383.392882916467,124759.41710654771,0.0428775749814066,47.71027900707518,50.567383269305246,40.67966057453398,48.49248119000002,51.42941487500002,41.58688953924263,2.857104262230066,-9.887722694771265,-7.030618432541196,0.0892602483045159,0.0959688788761296,0.0858375848633339,0.1002401225694563,0.109651744720889,0.0994581301719753,-0.003422663441182,4.86,0,0,0,7.45,0,0,55586,385,1.0,3,0,3,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.0858375848633339,0.0832605408647258,0.074020185068356,0.0994581301719753,0.4448580594245463,99.84570249515411,47.71027900707518,47.72770507350639,48.49248119000002,0.4448966676745845,99.85436788350778,50.567383269305246,50.64421769320997,51.42941487500002,0.4448966676745845,99.85436788350778,40.67966057453398,40.53923864587416,41.58688953924263,0.4448966676745845,99.85436788350778,0,0,0,-7.030618432541196,-0.003422663441182
244,NEHRU VIHAR,69,MUSTAFABAD,1.0414874959831064,73213.0,5170.904427358199,70296.57128133929,0.0706282276010844,47.43576579299183,50.41456924290853,40.34367851894829,48.10419411800002,51.16366382000001,40.79402995361978,2.978803449916697,-10.07089072396024,-7.092087274043543,0.0973068467070005,0.1048380681497139,0.1012175610683281,0.1146936253844206,0.1245386630746457,0.1239661639473282,0.003910714361327602,5.63,0,0,0,7.58,0,0,73213,6021,1.0,6,1,5,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1012175610683281,0.0947338842161222,0.0829723578159407,0.1239661639473282,1.0400725175762102,99.86413870427118,47.43576579299183,47.38333370000002,48.10419411800002,1.0396617965863393,99.82470270609984,50.41456924290853,50.32017326407318,51.16366382000001,1.0396617965863393,99.82470270609984,40.34367851894829,40.347343541760566,40.79402995361978,1.0396617965863393,99.82470270609984,0,0,0,-7.092087274043543,0.0039107143613276
245,BRIJ PURI,69,MUSTAFABAD,0.591209744972519,63040.0,3714.244512616537,106628.82426427235,0.0589188533092724,47.15720338247067,50.13766042749007,40.50985139613552,47.71146362000002,50.98647670896041,41.46479248915889,2.9804570450193992,-9.627809031354552,-6.647351986335153,0.0968112848970827,0.1074451700686406,0.1042425472669546,0.114439332312122,0.1280612520959784,0.1294725461964783,0.007431262369871905,4.89,0,0,0,7.09,0,0,63040,4075,1.0,4,0,4,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1042425472669546,0.0928569659966608,0.0812687388057805,0.1294725461964783,0.5902236533741672,99.83320782400202,47.15720338247067,47.18053118000003,47.71146362000002,0.5902606955389285,99.83947331016428,50.13766042749007,49.98467810545954,50.98647670896041,0.5902606955389285,99.83947331016428,40.50985139613552,40.399039117916864,41.46479248915889,0.5902606955389285,99.83947331016428,0,0,0,-6.647351986335153,0.0074312623698719
